Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/26/2014 3:54:20 PM,Light,5/27/1980 3:45:36 PM,5/27/1980 3:54:09 PM,513,0.11,0.11,
1,2,11/26/2014 4:03:12 PM,Light,5/27/1980 3:56:31 PM,5/27/1980 4:03:02 PM,391,-0.09,0.02,
1,3,11/26/2014 4:04:48 PM,Light,5/27/1980 4:03:13 PM,5/27/1980 4:04:37 PM,84,0.23,0.25,
1,4,11/26/2014 4:05:48 PM,Light,5/27/1980 4:05:33 PM,5/27/1980 4:05:38 PM,5,0.13,0.38,
1,5,11/26/2014 4:11:18 PM,Light,5/27/1980 4:06:18 PM,5/27/1980 4:11:07 PM,289,-0.08,0.29,
1,6,11/26/2014 4:11:59 PM,Light,5/27/1980 4:11:19 PM,5/27/1980 4:11:48 PM,29,0.26,0.55,
1,7,11/26/2014 4:14:53 PM,Light,5/27/1980 4:12:01 PM,5/27/1980 4:14:43 PM,162,-0.32,0.24,
1,8,11/26/2014 4:15:42 PM,Light,5/27/1980 4:15:18 PM,5/27/1980 4:15:32 PM,14,0.07,0.31,
2,9,11/26/2014 4:21:11 PM,Light,5/27/1980 4:16:19 PM,5/27/1980 4:21:00 PM,281,0.38,0.69,
2,10,11/26/2014 4:22:18 PM,Light,5/27/1980 4:21:11 PM,5/27/1980 4:22:08 PM,57,0.13,0.83,
2,11,11/26/2014 4:25:40 PM,Light,5/27/1980 4:22:27 PM,5/27/1980 4:25:29 PM,182,0.07,0.90,
2,12,11/26/2014 4:34:33 PM,Light,5/27/1980 4:26:37 PM,5/27/1980 4:34:22 PM,465,-0.13,0.77,
2,13,11/26/2014 4:34:49 PM,Light,5/27/1980 4:34:35 PM,5/27/1980 4:34:38 PM,3,0.13,0.90,
2,14,11/26/2014 4:35:56 PM,Light,5/27/1980 4:35:41 PM,5/27/1980 4:35:45 PM,4,0.32,1.22,
2,15,11/26/2014 4:44:00 PM,Light,5/27/1980 4:36:40 PM,5/27/1980 4:43:49 PM,429,-0.10,1.12,
2,16,11/26/2014 4:45:49 PM,Light,5/27/1980 4:45:09 PM,5/27/1980 4:45:38 PM,29,0.19,1.31,
2,17,11/26/2014 4:46:09 PM,Light,5/27/1980 4:45:52 PM,5/27/1980 4:45:58 PM,6,0.04,1.35,
3,18,11/26/2014 4:49:57 PM,Light,5/27/1980 4:46:43 PM,5/27/1980 4:49:47 PM,184,0.10,1.45,
3,19,11/26/2014 4:57:13 PM,Light,5/27/1980 4:49:58 PM,5/27/1980 4:57:03 PM,425,0.14,1.59,
3,20,11/26/2014 5:06:18 PM,Light,5/27/1980 5:04:29 PM,5/27/1980 5:06:07 PM,98,0.19,1.78,
3,21,11/26/2014 5:17:15 PM,Light,5/27/1980 5:06:40 PM,5/27/1980 5:17:05 PM,625,0.08,1.86,
5,22,11/26/2014 5:56:57 PM,Light,5/27/1980 5:43:58 PM,5/27/1980 5:56:46 PM,768,-0.23,1.63,
5,23,11/26/2014 6:12:32 PM,Light,5/27/1980 5:58:42 PM,5/27/1980 6:12:21 PM,819,0.07,1.70,
5,24,11/26/2014 6:13:43 PM,Light,5/27/1980 6:13:12 PM,5/27/1980 6:13:32 PM,20,0.32,2.03,
5,25,11/26/2014 6:16:45 PM,Light,5/27/1980 6:15:40 PM,5/27/1980 6:16:34 PM,54,0.11,2.14,
5,26,11/26/2014 6:22:02 PM,Light,5/27/1980 6:16:54 PM,5/27/1980 6:21:51 PM,297,0.20,2.34,
6,27,11/26/2014 6:29:23 PM,Light,5/27/1980 6:22:11 PM,5/27/1980 6:29:12 PM,421,0.05,2.39,
6,28,11/26/2014 6:31:41 PM,Light,5/27/1980 6:31:26 PM,5/27/1980 6:31:30 PM,4,-0.13,2.27,
6,29,11/26/2014 6:46:10 PM,Light,5/27/1980 6:33:49 PM,5/27/1980 6:45:59 PM,730,0.06,2.33,
6,30,11/26/2014 6:48:27 PM,Light,5/27/1980 6:48:12 PM,5/27/1980 6:48:16 PM,4,-0.06,2.27,
6,31,11/26/2014 6:48:55 PM,Light,5/27/1980 6:48:29 PM,5/27/1980 6:48:44 PM,15,0.29,2.56,
7,32,11/26/2014 7:01:42 PM,Dark,5/27/1980 6:49:02 PM,5/27/1980 7:01:31 PM,749,-0.19,2.37,
7,33,11/26/2014 7:04:05 PM,Dark,5/27/1980 7:03:48 PM,5/27/1980 7:03:54 PM,6,0.10,2.47,
7,34,11/26/2014 7:05:04 PM,Dark,5/27/1980 7:04:49 PM,5/27/1980 7:04:54 PM,5,0.11,2.58,
7,35,11/26/2014 7:18:38 PM,Dark,5/27/1980 7:05:08 PM,5/27/1980 7:18:27 PM,799,-0.06,2.52,
7,36,11/26/2014 7:21:16 PM,Dark,5/27/1980 7:21:01 PM,5/27/1980 7:21:06 PM,5,-0.11,2.41,
7,37,11/26/2014 7:27:34 PM,Dark,5/27/1980 7:21:25 PM,5/27/1980 7:27:23 PM,358,-0.20,2.21,
8,38,11/26/2014 7:34:44 PM,Dark,5/27/1980 7:27:35 PM,5/27/1980 7:34:33 PM,418,0.14,2.35,
8,39,11/26/2014 7:35:38 PM,Dark,5/27/1980 7:35:23 PM,5/27/1980 7:35:27 PM,4,0.19,2.53,
8,40,11/26/2014 7:36:29 PM,Dark,5/27/1980 7:36:12 PM,5/27/1980 7:36:19 PM,7,0.22,2.75,
8,41,11/26/2014 7:44:13 PM,Dark,5/27/1980 7:37:48 PM,5/27/1980 7:44:02 PM,374,-0.33,2.42,
8,42,11/26/2014 7:46:51 PM,Dark,5/27/1980 7:44:14 PM,5/27/1980 7:46:40 PM,146,0.33,2.75,
8,43,11/26/2014 7:50:34 PM,Dark,5/27/1980 7:46:51 PM,5/27/1980 7:50:23 PM,212,-0.03,2.72,
8,44,11/26/2014 7:53:11 PM,Dark,5/27/1980 7:52:55 PM,5/27/1980 7:53:00 PM,5,0.04,2.76,
9,45,11/26/2014 8:08:14 PM,Dark,5/27/1980 8:08:00 PM,5/27/1980 8:08:04 PM,4,0.09,2.85,
9,46,11/26/2014 8:10:15 PM,Dark,5/27/1980 8:09:42 PM,5/27/1980 8:10:04 PM,22,-0.10,2.75,
9,47,11/26/2014 8:23:27 PM,Dark,5/27/1980 8:10:16 PM,5/27/1980 8:23:16 PM,780,0.15,2.90,
9,48,11/26/2014 8:25:04 PM,Dark,5/27/1980 8:24:47 PM,5/27/1980 8:24:54 PM,7,0.24,3.14,
10,49,11/26/2014 8:39:31 PM,Dark,5/27/1980 8:26:02 PM,5/27/1980 8:39:20 PM,798,-0.10,3.04,
