Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/26/2014 3:45:22 PM,Light,5/27/1980 3:45:06 PM,5/27/1980 3:45:11 PM,5,0.11,0.11,
1,2,11/26/2014 3:48:11 PM,Light,5/27/1980 3:47:40 PM,5/27/1980 3:48:00 PM,20,-0.30,-0.19,
1,3,11/26/2014 3:51:52 PM,Light,5/27/1980 3:48:19 PM,5/27/1980 3:51:41 PM,202,-0.10,-0.29,
1,4,11/26/2014 3:54:46 PM,Light,5/27/1980 3:53:33 PM,5/27/1980 3:54:35 PM,62,-0.06,-0.35,
1,5,11/26/2014 3:55:08 PM,Light,5/27/1980 3:54:54 PM,5/27/1980 3:54:57 PM,3,-0.07,-0.42,
1,6,11/26/2014 4:00:10 PM,Light,5/27/1980 3:59:54 PM,5/27/1980 4:00:00 PM,6,0.17,-0.26,
1,7,11/26/2014 4:00:37 PM,Light,5/27/1980 4:00:18 PM,5/27/1980 4:00:26 PM,8,0.04,-0.22,
1,8,11/26/2014 4:03:14 PM,Light,5/27/1980 4:02:17 PM,5/27/1980 4:03:03 PM,46,0.09,-0.13,
1,9,11/26/2014 4:03:51 PM,Light,5/27/1980 4:03:36 PM,5/27/1980 4:03:40 PM,4,-0.04,-0.17,
1,10,11/26/2014 4:04:23 PM,Light,5/27/1980 4:04:09 PM,5/27/1980 4:04:12 PM,3,-0.26,-0.43,
1,11,11/26/2014 4:05:26 PM,Light,5/27/1980 4:04:24 PM,5/27/1980 4:05:15 PM,51,0.14,-0.29,
1,12,11/26/2014 4:09:30 PM,Light,5/27/1980 4:08:48 PM,5/27/1980 4:09:19 PM,31,-0.24,-0.53,
1,13,11/26/2014 4:16:15 PM,Light,5/27/1980 4:15:40 PM,5/27/1980 4:16:05 PM,25,0.12,-0.41,
2,14,11/26/2014 4:17:32 PM,Light,5/27/1980 4:16:53 PM,5/27/1980 4:17:21 PM,28,0.11,-0.30,
2,15,11/26/2014 4:18:09 PM,Light,5/27/1980 4:17:56 PM,5/27/1980 4:17:59 PM,3,-0.10,-0.40,
2,16,11/26/2014 4:21:47 PM,Light,5/27/1980 4:21:09 PM,5/27/1980 4:21:36 PM,27,0.21,-0.19,
2,17,11/26/2014 4:28:27 PM,Light,5/27/1980 4:28:11 PM,5/27/1980 4:28:16 PM,5,-0.05,-0.23,
2,18,11/26/2014 4:30:56 PM,Light,5/27/1980 4:28:36 PM,5/27/1980 4:30:46 PM,130,-0.04,-0.27,
2,19,11/26/2014 4:32:30 PM,Light,5/27/1980 4:31:23 PM,5/27/1980 4:32:20 PM,57,-0.15,-0.42,
2,20,11/26/2014 4:40:09 PM,Light,5/27/1980 4:39:15 PM,5/27/1980 4:39:58 PM,43,0.07,-0.35,
2,21,11/26/2014 4:42:23 PM,Light,5/27/1980 4:40:48 PM,5/27/1980 4:42:13 PM,85,0.16,-0.20,
2,22,11/26/2014 4:43:53 PM,Light,5/27/1980 4:43:31 PM,5/27/1980 4:43:42 PM,11,0.17,-0.03,
2,23,11/26/2014 4:45:04 PM,Light,5/27/1980 4:43:53 PM,5/27/1980 4:44:53 PM,60,-0.12,-0.15,
3,24,11/26/2014 4:50:00 PM,Light,5/27/1980 4:48:59 PM,5/27/1980 4:49:49 PM,50,-0.24,-0.40,
3,25,11/26/2014 4:52:06 PM,Light,5/27/1980 4:50:15 PM,5/27/1980 4:51:55 PM,100,-0.08,-0.47,
3,26,11/26/2014 4:54:40 PM,Light,5/27/1980 4:54:17 PM,5/27/1980 4:54:28 PM,11,0.04,-0.43,
3,27,11/26/2014 4:58:06 PM,Light,5/27/1980 4:57:52 PM,5/27/1980 4:57:55 PM,3,-0.08,-0.51,
3,28,11/26/2014 5:04:45 PM,Light,5/27/1980 5:03:20 PM,5/27/1980 5:04:34 PM,74,-0.06,-0.56,
3,29,11/26/2014 5:05:02 PM,Light,5/27/1980 5:04:47 PM,5/27/1980 5:04:51 PM,4,-0.29,-0.85,
3,30,11/26/2014 5:05:49 PM,Light,5/27/1980 5:05:29 PM,5/27/1980 5:05:39 PM,10,0.05,-0.80,
