Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/26/2014 3:46:01 PM,Light,5/27/1980 3:45:45 PM,5/27/1980 3:45:50 PM,5,0.06,0.06,
1,2,11/26/2014 3:52:46 PM,Light,5/27/1980 3:47:40 PM,5/27/1980 3:52:35 PM,295,0.08,0.14,
1,3,11/26/2014 4:01:03 PM,Light,5/27/1980 4:00:47 PM,5/27/1980 4:00:52 PM,5,-0.03,0.11,
1,4,11/26/2014 4:01:17 PM,Light,5/27/1980 4:01:03 PM,5/27/1980 4:01:07 PM,4,0.16,0.27,
1,5,11/26/2014 4:06:51 PM,Light,5/27/1980 4:01:18 PM,5/27/1980 4:06:40 PM,322,-0.13,0.14,
2,6,11/26/2014 4:19:31 PM,Light,5/27/1980 4:15:28 PM,5/27/1980 4:19:20 PM,232,0.04,0.19,
2,7,11/26/2014 4:21:31 PM,Light,5/27/1980 4:21:16 PM,5/27/1980 4:21:20 PM,4,-0.05,0.14,
2,8,11/26/2014 4:31:22 PM,Light,5/27/1980 4:27:18 PM,5/27/1980 4:31:11 PM,233,0.17,0.31,
2,9,11/26/2014 4:38:27 PM,Light,5/27/1980 4:38:09 PM,5/27/1980 4:38:16 PM,7,-0.11,0.20,
2,10,11/26/2014 4:42:36 PM,Light,5/27/1980 4:39:18 PM,5/27/1980 4:42:26 PM,188,0.04,0.24,
2,11,11/26/2014 4:48:39 PM,Light,5/27/1980 4:48:26 PM,5/27/1980 4:48:28 PM,2,-0.07,0.17,
3,12,11/26/2014 4:53:25 PM,Light,5/27/1980 4:49:00 PM,5/27/1980 4:53:15 PM,255,0.25,0.42,
3,13,11/26/2014 5:05:42 PM,Light,5/27/1980 5:02:21 PM,5/27/1980 5:05:32 PM,191,0.18,0.61,
3,14,11/26/2014 5:06:54 PM,Light,5/27/1980 5:06:21 PM,5/27/1980 5:06:43 PM,22,-0.06,0.54,
3,15,11/26/2014 5:09:19 PM,Light,5/27/1980 5:09:05 PM,5/27/1980 5:09:08 PM,3,0.14,0.68,
4,16,11/26/2014 5:21:59 PM,Light,5/27/1980 5:17:12 PM,5/27/1980 5:21:48 PM,276,0.07,0.75,
4,17,11/26/2014 5:37:56 PM,Light,5/27/1980 5:34:58 PM,5/27/1980 5:37:45 PM,167,0.04,0.79,
5,18,11/26/2014 5:53:22 PM,Light,5/27/1980 5:50:36 PM,5/27/1980 5:53:11 PM,155,0.21,0.99,
5,19,11/26/2014 6:09:16 PM,Light,5/27/1980 6:06:31 PM,5/27/1980 6:09:06 PM,155,0.10,1.10,
6,20,11/26/2014 6:53:07 PM,Light,5/27/1980 6:52:48 PM,5/27/1980 6:52:57 PM,9,0.15,1.24,
7,21,11/26/2014 6:58:56 PM,Dark,5/27/1980 6:56:18 PM,5/27/1980 6:58:46 PM,148,-0.27,0.97,
7,22,11/26/2014 7:08:26 PM,Dark,5/27/1980 7:08:10 PM,5/27/1980 7:08:16 PM,6,0.12,1.09,
7,23,11/26/2014 7:15:17 PM,Dark,5/27/1980 7:08:45 PM,5/27/1980 7:15:07 PM,382,0.20,1.29,
7,24,11/26/2014 7:16:37 PM,Dark,5/27/1980 7:16:19 PM,5/27/1980 7:16:26 PM,7,-0.04,1.25,
8,25,11/26/2014 7:31:50 PM,Dark,5/27/1980 7:28:09 PM,5/27/1980 7:31:39 PM,210,0.05,1.30,
8,26,11/26/2014 7:33:05 PM,Dark,5/27/1980 7:32:51 PM,5/27/1980 7:32:54 PM,3,-0.07,1.22,
8,27,11/26/2014 7:35:50 PM,Dark,5/27/1980 7:35:33 PM,5/27/1980 7:35:39 PM,6,0.08,1.30,
8,28,11/26/2014 7:36:42 PM,Dark,5/27/1980 7:36:18 PM,5/27/1980 7:36:31 PM,13,0.05,1.35,
8,29,11/26/2014 7:41:07 PM,Dark,5/27/1980 7:40:35 PM,5/27/1980 7:40:56 PM,21,-0.03,1.32,
8,30,11/26/2014 7:48:32 PM,Dark,5/27/1980 7:42:37 PM,5/27/1980 7:48:22 PM,345,0.09,1.42,
