Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/26/2014 3:49:02 PM,Light,5/27/1980 3:47:38 PM,5/27/1980 3:48:51 PM,73,0.12,0.12,
1,2,11/26/2014 3:51:37 PM,Light,5/27/1980 3:50:25 PM,5/27/1980 3:51:26 PM,61,-0.12,0.00,
1,3,11/26/2014 3:52:08 PM,Light,5/27/1980 3:51:54 PM,5/27/1980 3:51:58 PM,4,-0.07,-0.08,
1,4,11/26/2014 4:04:13 PM,Light,5/27/1980 4:02:16 PM,5/27/1980 4:04:02 PM,106,-0.05,-0.13,
1,5,11/26/2014 4:05:50 PM,Light,5/27/1980 4:04:34 PM,5/27/1980 4:05:39 PM,65,0.22,0.09,
1,6,11/26/2014 4:06:51 PM,Light,5/27/1980 4:06:14 PM,5/27/1980 4:06:40 PM,26,0.05,0.14,
2,7,11/26/2014 4:18:48 PM,Light,5/27/1980 4:15:27 PM,5/27/1980 4:18:38 PM,191,0.04,0.18,
2,8,11/26/2014 4:22:05 PM,Light,5/27/1980 4:21:30 PM,5/27/1980 4:21:55 PM,25,0.06,0.24,
2,9,11/26/2014 4:22:52 PM,Light,5/27/1980 4:22:31 PM,5/27/1980 4:22:41 PM,10,0.03,0.27,
2,10,11/26/2014 4:23:45 PM,Light,5/27/1980 4:23:28 PM,5/27/1980 4:23:34 PM,6,-0.13,0.14,
2,11,11/26/2014 4:28:55 PM,Light,5/27/1980 4:27:26 PM,5/27/1980 4:28:44 PM,78,-0.38,-0.24,
2,12,11/26/2014 4:29:40 PM,Light,5/27/1980 4:29:09 PM,5/27/1980 4:29:30 PM,21,-0.09,-0.33,
2,13,11/26/2014 4:31:20 PM,Light,5/27/1980 4:29:41 PM,5/27/1980 4:31:09 PM,88,0.11,-0.22,
3,14,11/26/2014 4:50:19 PM,Light,5/27/1980 4:49:04 PM,5/27/1980 4:50:09 PM,65,-0.09,-0.31,
3,15,11/26/2014 4:51:32 PM,Light,5/27/1980 4:50:45 PM,5/27/1980 4:51:21 PM,36,0.18,-0.13,
3,16,11/26/2014 4:53:09 PM,Light,5/27/1980 4:52:45 PM,5/27/1980 4:52:59 PM,14,-0.21,-0.34,
3,17,11/26/2014 5:04:59 PM,Light,5/27/1980 5:02:25 PM,5/27/1980 5:04:49 PM,144,-0.18,-0.52,
3,18,11/26/2014 5:06:26 PM,Light,5/27/1980 5:06:13 PM,5/27/1980 5:06:15 PM,2,-0.04,-0.56,
3,19,11/26/2014 5:06:47 PM,Light,5/27/1980 5:06:27 PM,5/27/1980 5:06:37 PM,10,0.04,-0.52,
3,20,11/26/2014 5:19:13 PM,Light,5/27/1980 5:18:51 PM,5/27/1980 5:19:03 PM,12,-0.07,-0.59,
3,21,11/26/2014 5:19:36 PM,Light,5/27/1980 5:19:22 PM,5/27/1980 5:19:25 PM,3,0.04,-0.55,
4,22,11/26/2014 5:21:47 PM,Light,5/27/1980 5:19:58 PM,5/27/1980 5:21:37 PM,99,0.04,-0.51,
4,23,11/26/2014 5:26:39 PM,Light,5/27/1980 5:26:19 PM,5/27/1980 5:26:28 PM,9,-0.18,-0.70,
4,24,11/26/2014 5:38:50 PM,Light,5/27/1980 5:35:32 PM,5/27/1980 5:38:39 PM,187,0.55,-0.15,
4,25,11/26/2014 5:40:09 PM,Light,5/27/1980 5:39:46 PM,5/27/1980 5:39:59 PM,13,0.07,-0.08,
4,26,11/26/2014 5:41:27 PM,Light,5/27/1980 5:41:11 PM,5/27/1980 5:41:16 PM,5,0.03,-0.04,
4,27,11/26/2014 5:43:15 PM,Light,5/27/1980 5:43:00 PM,5/27/1980 5:43:04 PM,4,-0.04,-0.08,
4,28,11/26/2014 5:47:28 PM,Light,5/27/1980 5:46:54 PM,5/27/1980 5:47:17 PM,23,0.07,-0.01,
5,29,11/26/2014 5:53:21 PM,Light,5/27/1980 5:50:35 PM,5/27/1980 5:53:10 PM,155,0.04,0.03,
5,30,11/26/2014 6:06:23 PM,Light,5/27/1980 6:05:45 PM,5/27/1980 6:06:13 PM,28,0.07,0.10,
5,31,11/26/2014 6:09:16 PM,Light,5/27/1980 6:06:35 PM,5/27/1980 6:09:06 PM,151,-0.10,0.00,
5,32,11/26/2014 6:13:59 PM,Light,5/27/1980 6:13:38 PM,5/27/1980 6:13:48 PM,10,-0.05,-0.06,
5,33,11/26/2014 6:14:58 PM,Light,5/27/1980 6:14:42 PM,5/27/1980 6:14:47 PM,5,0.09,0.03,
6,34,11/26/2014 6:25:31 PM,Light,5/27/1980 6:22:29 PM,5/27/1980 6:25:20 PM,171,-0.24,-0.21,
6,35,11/26/2014 6:42:29 PM,Light,5/27/1980 6:39:32 PM,5/27/1980 6:42:18 PM,166,0.14,-0.07,
