Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/26/2014 4:02:10 PM,Light,5/27/1980 4:01:47 PM,5/27/1980 4:01:59 PM,12,0.03,0.03,
1,2,11/26/2014 4:06:03 PM,Light,5/27/1980 4:05:42 PM,5/27/1980 4:05:52 PM,10,0.10,0.14,
1,3,11/26/2014 4:12:15 PM,Light,5/27/1980 4:11:48 PM,5/27/1980 4:12:05 PM,17,0.03,0.17,
2,4,11/26/2014 4:28:42 PM,Light,5/27/1980 4:28:27 PM,5/27/1980 4:28:32 PM,5,0.04,0.21,
2,5,11/26/2014 4:29:29 PM,Light,5/27/1980 4:29:00 PM,5/27/1980 4:29:18 PM,18,0.13,0.34,
2,6,11/26/2014 4:31:30 PM,Light,5/27/1980 4:31:11 PM,5/27/1980 4:31:19 PM,8,-0.06,0.28,
2,7,11/26/2014 4:40:08 PM,Light,5/27/1980 4:39:51 PM,5/27/1980 4:39:57 PM,6,-0.04,0.24,
2,8,11/26/2014 4:44:12 PM,Light,5/27/1980 4:43:41 PM,5/27/1980 4:44:01 PM,20,0.06,0.31,
2,9,11/26/2014 4:46:07 PM,Light,5/27/1980 4:45:52 PM,5/27/1980 4:45:56 PM,4,-0.07,0.24,
3,10,11/26/2014 4:49:48 PM,Light,5/27/1980 4:48:50 PM,5/27/1980 4:49:38 PM,48,0.08,0.32,
3,11,11/26/2014 4:54:18 PM,Light,5/27/1980 4:53:55 PM,5/27/1980 4:54:08 PM,13,0.04,0.36,
3,12,11/26/2014 5:00:42 PM,Light,5/27/1980 5:00:00 PM,5/27/1980 5:00:31 PM,31,0.03,0.39,
3,13,11/26/2014 5:06:24 PM,Light,5/27/1980 5:06:02 PM,5/27/1980 5:06:13 PM,11,-0.20,0.19,
3,14,11/26/2014 5:08:59 PM,Light,5/27/1980 5:08:43 PM,5/27/1980 5:08:48 PM,5,0.06,0.25,
3,15,11/26/2014 5:09:37 PM,Light,5/27/1980 5:08:59 PM,5/27/1980 5:09:26 PM,27,0.06,0.31,
6,16,11/26/2014 6:37:55 PM,Light,5/27/1980 6:37:38 PM,5/27/1980 6:37:44 PM,6,0.08,0.39,
6,17,11/26/2014 6:40:27 PM,Light,5/27/1980 6:38:06 PM,5/27/1980 6:40:17 PM,131,0.03,0.42,
