Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/26/2014 3:55:16 PM,Light,5/27/1980 3:54:17 PM,5/27/1980 3:55:06 PM,49,0.44,0.44,
1,2,11/26/2014 3:56:58 PM,Light,5/27/1980 3:55:23 PM,5/27/1980 3:56:48 PM,85,-0.23,0.21,
2,3,11/26/2014 4:19:59 PM,Light,5/27/1980 3:56:59 PM,5/27/1980 4:19:48 PM,1369,-0.10,0.10,
2,4,11/26/2014 4:20:37 PM,Light,5/27/1980 4:20:14 PM,5/27/1980 4:20:26 PM,12,-0.17,-0.07,
2,5,11/26/2014 4:42:37 PM,Light,5/27/1980 4:32:31 PM,5/27/1980 4:42:27 PM,596,-0.09,-0.15,
2,6,11/26/2014 4:43:33 PM,Light,5/27/1980 4:43:17 PM,5/27/1980 4:43:22 PM,5,-0.08,-0.24,
3,7,11/26/2014 4:53:38 PM,Light,5/27/1980 4:44:30 PM,5/27/1980 4:53:28 PM,538,-0.18,-0.41,
3,8,11/26/2014 4:54:32 PM,Light,5/27/1980 4:54:08 PM,5/27/1980 4:54:21 PM,13,0.12,-0.30,
3,9,11/26/2014 5:09:45 PM,Light,5/27/1980 4:54:38 PM,5/27/1980 5:09:34 PM,896,0.28,-0.02,
3,10,11/26/2014 5:11:17 PM,Light,5/27/1980 5:10:12 PM,5/27/1980 5:11:07 PM,55,0.07,0.05,
4,11,11/26/2014 5:21:53 PM,Light,5/27/1980 5:12:01 PM,5/27/1980 5:21:42 PM,581,-0.06,-0.02,
4,12,11/26/2014 5:24:19 PM,Light,5/27/1980 5:23:13 PM,5/27/1980 5:24:08 PM,55,0.03,0.01,
4,13,11/26/2014 5:25:30 PM,Light,5/27/1980 5:24:31 PM,5/27/1980 5:25:19 PM,48,-0.11,-0.10,
4,14,11/26/2014 5:27:04 PM,Light,5/27/1980 5:25:54 PM,5/27/1980 5:26:53 PM,59,0.08,-0.02,
4,15,11/26/2014 5:30:02 PM,Light,5/27/1980 5:27:21 PM,5/27/1980 5:29:52 PM,151,0.20,0.19,
4,16,11/26/2014 5:34:02 PM,Light,5/27/1980 5:30:20 PM,5/27/1980 5:33:52 PM,212,-0.40,-0.21,
4,17,11/26/2014 5:41:29 PM,Light,5/27/1980 5:40:24 PM,5/27/1980 5:41:18 PM,54,0.07,-0.14,
4,18,11/26/2014 5:46:18 PM,Light,5/27/1980 5:43:45 PM,5/27/1980 5:46:07 PM,142,-0.11,-0.25,
4,19,11/26/2014 5:50:17 PM,Light,5/27/1980 5:46:47 PM,5/27/1980 5:50:07 PM,200,-0.34,-0.59,
5,20,11/26/2014 5:54:40 PM,Light,5/27/1980 5:50:42 PM,5/27/1980 5:54:30 PM,228,0.17,-0.42,
5,21,11/26/2014 5:55:33 PM,Light,5/27/1980 5:55:14 PM,5/27/1980 5:55:23 PM,9,0.05,-0.38,
5,22,11/26/2014 5:57:31 PM,Light,5/27/1980 5:55:56 PM,5/27/1980 5:57:20 PM,84,-0.09,-0.47,
5,23,11/26/2014 5:57:53 PM,Light,5/27/1980 5:57:40 PM,5/27/1980 5:57:43 PM,3,-0.29,-0.76,
5,24,11/26/2014 6:00:07 PM,Light,5/27/1980 5:58:25 PM,5/27/1980 5:59:56 PM,91,-0.28,-1.04,
5,25,11/26/2014 6:09:18 PM,Light,5/27/1980 6:01:12 PM,5/27/1980 6:09:07 PM,475,0.16,-0.88,
5,26,11/26/2014 6:12:57 PM,Light,5/27/1980 6:12:42 PM,5/27/1980 6:12:47 PM,5,0.43,-0.45,
5,27,11/26/2014 6:14:45 PM,Light,5/27/1980 6:13:46 PM,5/27/1980 6:14:35 PM,49,-0.05,-0.50,
5,28,11/26/2014 6:17:19 PM,Light,5/27/1980 6:16:14 PM,5/27/1980 6:17:08 PM,54,0.17,-0.33,
5,29,11/26/2014 6:18:17 PM,Light,5/27/1980 6:18:03 PM,5/27/1980 6:18:06 PM,3,-0.18,-0.51,
5,30,11/26/2014 6:21:44 PM,Light,5/27/1980 6:21:02 PM,5/27/1980 6:21:33 PM,31,-0.15,-0.66,
