Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/26/2014 3:54:50 PM,Light,5/27/1980 3:54:35 PM,5/27/1980 3:54:40 PM,5,0.05,0.05,
1,2,11/26/2014 4:06:58 PM,Light,5/27/1980 3:55:06 PM,5/27/1980 4:06:48 PM,702,-0.12,-0.07,
1,3,11/26/2014 4:08:59 PM,Light,5/27/1980 4:08:44 PM,5/27/1980 4:08:48 PM,4,-0.13,-0.20,
2,4,11/26/2014 4:18:40 PM,Light,5/27/1980 4:09:28 PM,5/27/1980 4:18:30 PM,542,-0.14,-0.34,
2,5,11/26/2014 4:19:30 PM,Light,5/27/1980 4:18:41 PM,5/27/1980 4:19:19 PM,38,0.07,-0.26,
2,6,11/26/2014 4:21:43 PM,Light,5/27/1980 4:21:08 PM,5/27/1980 4:21:33 PM,25,-0.13,-0.40,
2,7,11/26/2014 4:31:20 PM,Light,5/27/1980 4:21:45 PM,5/27/1980 4:31:09 PM,564,-0.11,-0.51,
2,8,11/26/2014 4:33:08 PM,Light,5/27/1980 4:32:23 PM,5/27/1980 4:32:57 PM,34,0.03,-0.47,
2,9,11/26/2014 4:42:40 PM,Light,5/27/1980 4:33:21 PM,5/27/1980 4:42:29 PM,548,0.10,-0.37,
2,10,11/26/2014 4:44:18 PM,Light,5/27/1980 4:43:22 PM,5/27/1980 4:44:08 PM,46,-0.12,-0.49,
2,11,11/26/2014 4:44:49 PM,Light,5/27/1980 4:44:26 PM,5/27/1980 4:44:38 PM,12,0.10,-0.38,
3,12,11/26/2014 4:53:27 PM,Light,5/27/1980 4:45:38 PM,5/27/1980 4:53:17 PM,459,0.04,-0.34,
3,13,11/26/2014 4:54:49 PM,Light,5/27/1980 4:54:31 PM,5/27/1980 4:54:39 PM,8,-0.04,-0.38,
3,14,11/26/2014 4:55:11 PM,Light,5/27/1980 4:54:57 PM,5/27/1980 4:55:00 PM,3,-0.03,-0.42,
3,15,11/26/2014 5:05:46 PM,Light,5/27/1980 4:56:02 PM,5/27/1980 5:05:36 PM,574,0.15,-0.26,
3,16,11/26/2014 5:06:10 PM,Light,5/27/1980 5:05:49 PM,5/27/1980 5:05:59 PM,10,0.09,-0.17,
3,17,11/26/2014 5:07:31 PM,Light,5/27/1980 5:06:11 PM,5/27/1980 5:07:20 PM,69,-0.09,-0.27,
