Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/17/2014 5:25:07 PM,Light,10/17/2014 5:24:53 PM,10/17/2014 5:24:57 PM,4,0.16,0.16,
1,2,10/17/2014 5:27:58 PM,Light,10/17/2014 5:27:43 PM,10/17/2014 5:27:48 PM,5,0.06,0.21,
1,3,10/17/2014 5:28:46 PM,Light,10/17/2014 5:28:24 PM,10/17/2014 5:28:34 PM,10,0.08,0.29,
1,4,10/17/2014 5:34:24 PM,Light,10/17/2014 5:33:57 PM,10/17/2014 5:34:13 PM,16,-0.06,0.23,
1,5,10/17/2014 5:37:12 PM,Light,10/17/2014 5:36:58 PM,10/17/2014 5:37:02 PM,4,0.03,0.26,
1,6,10/17/2014 5:45:39 PM,Light,10/17/2014 5:45:14 PM,10/17/2014 5:45:29 PM,15,-0.03,0.23,
1,7,10/17/2014 5:47:29 PM,Light,10/17/2014 5:47:14 PM,10/17/2014 5:47:18 PM,4,-0.03,0.20,
1,8,10/17/2014 5:48:05 PM,Light,10/17/2014 5:47:43 PM,10/17/2014 5:47:54 PM,11,-0.06,0.14,
2,9,10/17/2014 5:59:00 PM,Light,10/17/2014 5:58:13 PM,10/17/2014 5:58:50 PM,37,0.03,0.17,
3,10,10/17/2014 6:30:06 PM,Light,10/17/2014 6:29:49 PM,10/17/2014 6:29:55 PM,6,0.03,0.20,
3,11,10/17/2014 6:35:12 PM,Light,10/17/2014 6:32:52 PM,10/17/2014 6:35:02 PM,130,0.06,0.26,
3,12,10/17/2014 6:40:19 PM,Light,10/17/2014 6:39:37 PM,10/17/2014 6:40:08 PM,31,-0.06,0.20,
3,13,10/17/2014 6:40:54 PM,Light,10/17/2014 6:40:36 PM,10/17/2014 6:40:44 PM,8,0.16,0.35,
3,14,10/17/2014 6:45:07 PM,Light,10/17/2014 6:41:57 PM,10/17/2014 6:44:55 PM,178,0.18,0.53,
3,15,10/17/2014 6:48:05 PM,Light,10/17/2014 6:47:11 PM,10/17/2014 6:47:54 PM,43,-0.05,0.48,
3,16,10/17/2014 6:48:49 PM,Light,10/17/2014 6:48:09 PM,10/17/2014 6:48:38 PM,29,-0.23,0.25,
3,17,10/17/2014 6:53:52 PM,Light,10/17/2014 6:53:37 PM,10/17/2014 6:53:41 PM,4,0.06,0.31,
3,18,10/17/2014 6:54:36 PM,Light,10/17/2014 6:54:15 PM,10/17/2014 6:54:25 PM,10,-0.08,0.23,
3,19,10/17/2014 6:55:45 PM,Light,10/17/2014 6:54:57 PM,10/17/2014 6:55:35 PM,38,0.07,0.30,
4,20,10/17/2014 7:08:50 PM,Dark,10/17/2014 7:08:09 PM,10/17/2014 7:08:39 PM,30,0.04,0.35,
4,21,10/17/2014 7:11:48 PM,Dark,10/17/2014 7:11:06 PM,10/17/2014 7:11:37 PM,31,0.07,0.42,
4,22,10/17/2014 7:21:00 PM,Dark,10/17/2014 7:20:37 PM,10/17/2014 7:20:49 PM,12,0.04,0.45,
4,23,10/17/2014 7:22:50 PM,Dark,10/17/2014 7:21:18 PM,10/17/2014 7:22:39 PM,81,0.06,0.51,
4,24,10/17/2014 7:27:10 PM,Dark,10/17/2014 7:24:41 PM,10/17/2014 7:27:00 PM,139,0.11,0.62,
4,25,10/17/2014 7:31:18 PM,Dark,10/17/2014 7:31:05 PM,10/17/2014 7:31:07 PM,2,0.05,0.67,
4,26,10/17/2014 7:33:37 PM,Dark,10/17/2014 7:33:24 PM,10/17/2014 7:33:26 PM,2,-0.08,0.59,
5,27,10/17/2014 7:38:14 PM,Dark,10/17/2014 7:38:01 PM,10/17/2014 7:38:04 PM,3,0.04,0.63,
5,28,10/17/2014 7:39:29 PM,Dark,10/17/2014 7:39:09 PM,10/17/2014 7:39:19 PM,10,-0.06,0.58,
5,29,10/17/2014 7:44:33 PM,Dark,10/17/2014 7:42:11 PM,10/17/2014 7:44:23 PM,132,0.06,0.63,
5,30,10/17/2014 7:52:56 PM,Dark,10/17/2014 7:52:43 PM,10/17/2014 7:52:45 PM,2,0.03,0.67,
5,31,10/17/2014 7:54:59 PM,Dark,10/17/2014 7:54:40 PM,10/17/2014 7:54:48 PM,8,0.04,0.71,
5,32,10/17/2014 7:58:32 PM,Dark,10/17/2014 7:57:15 PM,10/17/2014 7:58:21 PM,66,0.05,0.76,
5,33,10/17/2014 8:01:13 PM,Dark,10/17/2014 8:00:47 PM,10/17/2014 8:01:03 PM,16,0.03,0.79,
5,34,10/17/2014 8:01:58 PM,Dark,10/17/2014 8:01:42 PM,10/17/2014 8:01:47 PM,5,0.07,0.86,
5,35,10/17/2014 8:03:45 PM,Dark,10/17/2014 8:03:25 PM,10/17/2014 8:03:34 PM,9,-0.06,0.80,
6,36,10/17/2014 8:10:41 PM,Dark,10/17/2014 8:08:54 PM,10/17/2014 8:10:31 PM,97,0.17,0.97,
6,37,10/17/2014 8:11:34 PM,Dark,10/17/2014 8:11:20 PM,10/17/2014 8:11:24 PM,4,-0.06,0.92,
6,38,10/17/2014 8:17:48 PM,Dark,10/17/2014 8:17:28 PM,10/17/2014 8:17:37 PM,9,-0.05,0.87,
6,39,10/17/2014 8:20:24 PM,Dark,10/17/2014 8:20:11 PM,10/17/2014 8:20:14 PM,3,0.11,0.99,
6,40,10/17/2014 8:27:07 PM,Dark,10/17/2014 8:26:47 PM,10/17/2014 8:26:57 PM,10,-0.08,0.91,
6,41,10/17/2014 8:29:54 PM,Dark,10/17/2014 8:29:35 PM,10/17/2014 8:29:43 PM,8,0.06,0.97,
6,42,10/17/2014 8:30:13 PM,Dark,10/17/2014 8:29:55 PM,10/17/2014 8:30:03 PM,8,-0.03,0.94,
6,43,10/17/2014 8:34:23 PM,Dark,10/17/2014 8:31:54 PM,10/17/2014 8:34:12 PM,138,0.05,0.99,
6,44,10/17/2014 8:36:39 PM,Dark,10/17/2014 8:36:25 PM,10/17/2014 8:36:28 PM,3,0.12,1.11,
6,45,10/17/2014 8:38:41 PM,Dark,10/17/2014 8:38:09 PM,10/17/2014 8:38:30 PM,21,-0.04,1.08,
6,46,10/17/2014 8:40:42 PM,Dark,10/17/2014 8:39:24 PM,10/17/2014 8:40:32 PM,68,0.05,1.13,
7,47,10/17/2014 8:50:48 PM,Dark,10/17/2014 8:49:50 PM,10/17/2014 8:50:37 PM,47,-0.04,1.09,
7,48,10/17/2014 8:52:05 PM,Dark,10/17/2014 8:51:43 PM,10/17/2014 8:51:55 PM,12,-0.05,1.04,
7,49,10/17/2014 8:53:37 PM,Dark,10/17/2014 8:53:20 PM,10/17/2014 8:53:27 PM,7,0.05,1.10,
7,50,10/17/2014 8:56:11 PM,Dark,10/17/2014 8:55:50 PM,10/17/2014 8:56:00 PM,10,0.03,1.13,
7,51,10/17/2014 9:01:38 PM,Dark,10/17/2014 8:58:49 PM,10/17/2014 9:01:26 PM,157,0.07,1.20,
7,52,10/17/2014 9:04:02 PM,Dark,10/17/2014 9:03:06 PM,10/17/2014 9:03:52 PM,46,0.06,1.26,
7,53,10/17/2014 9:04:35 PM,Dark,10/17/2014 9:04:18 PM,10/17/2014 9:04:24 PM,6,0.20,1.46,
7,54,10/17/2014 9:05:15 PM,Dark,10/17/2014 9:05:03 PM,10/17/2014 9:05:05 PM,2,-0.03,1.43,
7,55,10/17/2014 9:05:40 PM,Dark,10/17/2014 9:05:28 PM,10/17/2014 9:05:30 PM,2,-0.05,1.37,
7,56,10/17/2014 9:07:16 PM,Dark,10/17/2014 9:05:57 PM,10/17/2014 9:07:06 PM,69,0.08,1.45,
