Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/17/2014 5:25:06 PM,Light,10/17/2014 5:24:48 PM,10/17/2014 5:24:56 PM,8,-0.12,-0.12,
1,2,10/17/2014 5:25:44 PM,Light,10/17/2014 5:25:24 PM,10/17/2014 5:25:34 PM,10,-0.11,-0.24,
1,3,10/17/2014 5:29:10 PM,Light,10/17/2014 5:28:52 PM,10/17/2014 5:28:59 PM,7,0.13,-0.11,
1,4,10/17/2014 5:30:06 PM,Light,10/17/2014 5:29:46 PM,10/17/2014 5:29:56 PM,10,-0.05,-0.17,
1,5,10/17/2014 5:36:17 PM,Light,10/17/2014 5:35:48 PM,10/17/2014 5:36:06 PM,18,0.12,-0.05,
1,6,10/17/2014 5:38:51 PM,Light,10/17/2014 5:36:20 PM,10/17/2014 5:38:40 PM,140,0.12,0.08,
1,7,10/17/2014 5:43:42 PM,Light,10/17/2014 5:43:26 PM,10/17/2014 5:43:31 PM,5,0.29,0.37,
2,8,10/17/2014 6:10:24 PM,Light,10/17/2014 6:10:06 PM,10/17/2014 6:10:13 PM,7,-0.03,0.34,
2,9,10/17/2014 6:12:10 PM,Light,10/17/2014 6:11:47 PM,10/17/2014 6:12:00 PM,13,0.09,0.43,
2,10,10/17/2014 6:22:20 PM,Light,10/17/2014 6:21:57 PM,10/17/2014 6:22:10 PM,13,0.11,0.54,
3,11,10/17/2014 6:27:14 PM,Light,10/17/2014 6:25:03 PM,10/17/2014 6:27:02 PM,119,-0.05,0.50,
3,12,10/17/2014 6:29:08 PM,Light,10/17/2014 6:28:46 PM,10/17/2014 6:28:58 PM,12,-0.05,0.44,
3,13,10/17/2014 6:37:07 PM,Light,10/17/2014 6:36:53 PM,10/17/2014 6:36:56 PM,3,-0.08,0.36,
3,14,10/17/2014 6:38:33 PM,Light,10/17/2014 6:38:17 PM,10/17/2014 6:38:23 PM,6,0.07,0.43,
3,15,10/17/2014 6:40:59 PM,Light,10/17/2014 6:40:42 PM,10/17/2014 6:40:49 PM,7,-0.06,0.36,
3,16,10/17/2014 6:43:47 PM,Light,10/17/2014 6:43:34 PM,10/17/2014 6:43:36 PM,2,-0.04,0.33,
3,17,10/17/2014 6:46:32 PM,Light,10/17/2014 6:46:15 PM,10/17/2014 6:46:22 PM,7,-0.04,0.29,
3,18,10/17/2014 6:49:09 PM,Light,10/17/2014 6:48:47 PM,10/17/2014 6:48:58 PM,11,-0.04,0.25,
3,19,10/17/2014 6:54:12 PM,Light,10/17/2014 6:52:03 PM,10/17/2014 6:54:01 PM,118,0.12,0.37,
3,20,10/17/2014 6:55:26 PM,Light,10/17/2014 6:55:09 PM,10/17/2014 6:55:16 PM,7,-0.06,0.32,
4,21,10/17/2014 7:01:31 PM,Dark,10/17/2014 7:01:11 PM,10/17/2014 7:01:21 PM,10,0.04,0.36,
4,22,10/17/2014 7:09:36 PM,Dark,10/17/2014 7:08:56 PM,10/17/2014 7:09:26 PM,30,0.04,0.39,
