Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/17/2014 5:20:55 PM,Light,10/17/2014 5:19:39 PM,10/17/2014 5:20:45 PM,66,-0.18,-0.18,
1,2,10/17/2014 5:21:19 PM,Light,10/17/2014 5:20:56 PM,10/17/2014 5:21:08 PM,12,0.16,-0.02,
1,3,10/17/2014 5:21:50 PM,Light,10/17/2014 5:21:19 PM,10/17/2014 5:21:39 PM,20,-0.05,-0.07,
1,4,10/17/2014 5:22:44 PM,Light,10/17/2014 5:22:14 PM,10/17/2014 5:22:33 PM,19,-0.13,-0.20,
1,5,10/17/2014 5:25:05 PM,Light,10/17/2014 5:24:49 PM,10/17/2014 5:24:55 PM,6,-0.07,-0.28,
1,6,10/17/2014 5:33:37 PM,Light,10/17/2014 5:26:09 PM,10/17/2014 5:33:26 PM,437,0.08,-0.20,
1,7,10/17/2014 5:45:41 PM,Light,10/17/2014 5:34:56 PM,10/17/2014 5:45:31 PM,635,0.18,-0.02,
1,8,10/17/2014 5:46:07 PM,Light,10/17/2014 5:45:51 PM,10/17/2014 5:45:57 PM,6,-0.04,-0.06,
1,9,10/17/2014 5:47:44 PM,Light,10/17/2014 5:47:20 PM,10/17/2014 5:47:34 PM,14,0.09,0.03,
1,10,10/17/2014 5:49:47 PM,Light,10/17/2014 5:49:15 PM,10/17/2014 5:49:36 PM,21,0.03,0.06,
1,11,10/17/2014 5:52:42 PM,Light,10/17/2014 5:50:04 PM,10/17/2014 5:52:31 PM,147,0.11,0.17,
2,12,10/17/2014 5:53:51 PM,Light,10/17/2014 5:52:50 PM,10/17/2014 5:53:41 PM,51,0.03,0.20,
2,13,10/17/2014 6:01:10 PM,Light,10/17/2014 5:53:52 PM,10/17/2014 6:00:59 PM,427,0.07,0.27,
2,14,10/17/2014 6:02:16 PM,Light,10/17/2014 6:01:35 PM,10/17/2014 6:02:05 PM,30,0.08,0.35,
2,15,10/17/2014 6:05:00 PM,Light,10/17/2014 6:04:13 PM,10/17/2014 6:04:49 PM,36,-0.08,0.26,
2,16,10/17/2014 6:08:13 PM,Light,10/17/2014 6:05:07 PM,10/17/2014 6:08:03 PM,176,0.11,0.37,
2,17,10/17/2014 6:09:49 PM,Light,10/17/2014 6:08:14 PM,10/17/2014 6:09:38 PM,84,-0.07,0.31,
2,18,10/17/2014 6:10:27 PM,Light,10/17/2014 6:09:49 PM,10/17/2014 6:10:17 PM,28,-0.19,0.11,
2,19,10/17/2014 6:11:13 PM,Light,10/17/2014 6:10:28 PM,10/17/2014 6:11:03 PM,35,0.12,0.24,
2,20,10/17/2014 6:12:38 PM,Light,10/17/2014 6:11:14 PM,10/17/2014 6:12:27 PM,73,-0.24,-0.01,
2,21,10/17/2014 6:15:17 PM,Light,10/17/2014 6:12:45 PM,10/17/2014 6:15:07 PM,142,0.08,0.07,
2,22,10/17/2014 6:18:12 PM,Light,10/17/2014 6:15:18 PM,10/17/2014 6:18:02 PM,164,-0.03,0.04,
2,23,10/17/2014 6:22:17 PM,Light,10/17/2014 6:18:13 PM,10/17/2014 6:22:06 PM,233,0.07,0.12,
2,24,10/17/2014 6:23:52 PM,Light,10/17/2014 6:23:14 PM,10/17/2014 6:23:42 PM,28,0.17,0.28,
3,25,10/17/2014 6:34:57 PM,Light,10/17/2014 6:24:00 PM,10/17/2014 6:34:47 PM,647,0.39,0.67,
3,26,10/17/2014 6:35:23 PM,Light,10/17/2014 6:34:59 PM,10/17/2014 6:35:13 PM,14,-0.39,0.28,
3,27,10/17/2014 6:36:18 PM,Light,10/17/2014 6:35:31 PM,10/17/2014 6:36:07 PM,36,-0.14,0.14,
3,28,10/17/2014 6:38:29 PM,Light,10/17/2014 6:36:28 PM,10/17/2014 6:38:19 PM,111,0.17,0.31,
3,29,10/17/2014 6:47:35 PM,Light,10/17/2014 6:38:31 PM,10/17/2014 6:47:24 PM,533,0.16,0.47,
3,30,10/17/2014 6:47:53 PM,Light,10/17/2014 6:47:37 PM,10/17/2014 6:47:42 PM,5,-0.05,0.42,
3,31,10/17/2014 6:52:10 PM,Light,10/17/2014 6:48:23 PM,10/17/2014 6:52:00 PM,217,-0.10,0.32,
4,32,10/17/2014 7:02:11 PM,Dark,10/17/2014 6:52:11 PM,10/17/2014 7:02:00 PM,589,0.10,0.41,
4,33,10/17/2014 7:14:26 PM,Dark,10/17/2014 7:06:48 PM,10/17/2014 7:14:15 PM,447,0.38,0.79,
4,34,10/17/2014 7:15:47 PM,Dark,10/17/2014 7:14:45 PM,10/17/2014 7:15:37 PM,52,-0.29,0.50,
4,35,10/17/2014 7:27:39 PM,Dark,10/17/2014 7:16:13 PM,10/17/2014 7:27:29 PM,676,0.15,0.65,
5,36,10/17/2014 7:42:21 PM,Dark,10/17/2014 7:28:21 PM,10/17/2014 7:42:11 PM,830,0.22,0.87,
5,37,10/17/2014 7:43:18 PM,Dark,10/17/2014 7:42:38 PM,10/17/2014 7:43:07 PM,29,-0.05,0.81,
5,38,10/17/2014 7:56:18 PM,Dark,10/17/2014 7:43:18 PM,10/17/2014 7:56:08 PM,770,0.11,0.93,
5,39,10/17/2014 7:56:57 PM,Dark,10/17/2014 7:56:33 PM,10/17/2014 7:56:47 PM,14,-0.04,0.89,
5,40,10/17/2014 7:58:08 PM,Dark,10/17/2014 7:57:47 PM,10/17/2014 7:57:57 PM,10,-0.25,0.63,
6,41,10/17/2014 8:09:36 PM,Dark,10/17/2014 7:58:08 PM,10/17/2014 8:09:26 PM,678,0.15,0.79,
6,42,10/17/2014 8:11:05 PM,Dark,10/17/2014 8:10:32 PM,10/17/2014 8:10:55 PM,23,-0.16,0.62,
6,43,10/17/2014 8:16:14 PM,Dark,10/17/2014 8:11:45 PM,10/17/2014 8:16:03 PM,258,-0.08,0.54,
6,44,10/17/2014 8:25:03 PM,Dark,10/17/2014 8:16:14 PM,10/17/2014 8:24:53 PM,519,0.15,0.69,
6,45,10/17/2014 8:37:50 PM,Dark,10/17/2014 8:30:14 PM,10/17/2014 8:37:40 PM,446,0.09,0.78,
6,46,10/17/2014 8:38:54 PM,Dark,10/17/2014 8:37:59 PM,10/17/2014 8:38:44 PM,45,-0.10,0.68,
6,47,10/17/2014 8:39:22 PM,Dark,10/17/2014 8:39:09 PM,10/17/2014 8:39:12 PM,3,0.04,0.73,
6,48,10/17/2014 8:39:55 PM,Dark,10/17/2014 8:39:33 PM,10/17/2014 8:39:44 PM,11,0.06,0.79,
7,49,10/17/2014 8:52:11 PM,Dark,10/17/2014 8:41:25 PM,10/17/2014 8:52:00 PM,635,-0.07,0.71,
7,50,10/17/2014 8:54:24 PM,Dark,10/17/2014 8:53:24 PM,10/17/2014 8:54:14 PM,50,-0.09,0.62,
7,51,10/17/2014 9:06:01 PM,Dark,10/17/2014 8:54:25 PM,10/17/2014 9:05:51 PM,686,-0.11,0.51,
7,52,10/17/2014 9:06:50 PM,Dark,10/17/2014 9:06:26 PM,10/17/2014 9:06:40 PM,14,-0.12,0.39,
8,53,10/17/2014 9:21:26 PM,Dark,10/17/2014 9:07:55 PM,10/17/2014 9:21:16 PM,801,0.15,0.54,
8,54,10/17/2014 9:25:05 PM,Dark,10/17/2014 9:23:26 PM,10/17/2014 9:24:55 PM,89,-0.11,0.43,
8,55,10/17/2014 9:35:52 PM,Dark,10/17/2014 9:25:07 PM,10/17/2014 9:35:42 PM,635,0.45,0.88,
8,56,10/17/2014 9:49:42 PM,Dark,10/17/2014 9:38:24 PM,10/17/2014 9:49:32 PM,668,0.09,0.97,
9,57,10/17/2014 10:03:15 PM,Dark,10/17/2014 9:50:47 PM,10/17/2014 10:03:04 PM,737,-0.03,0.93,
9,58,10/17/2014 10:04:13 PM,Dark,10/17/2014 10:03:48 PM,10/17/2014 10:04:02 PM,14,0.07,1.01,
9,59,10/17/2014 10:17:29 PM,Dark,10/17/2014 10:05:55 PM,10/17/2014 10:17:18 PM,683,0.04,1.05,
9,60,10/17/2014 10:18:35 PM,Dark,10/17/2014 10:17:54 PM,10/17/2014 10:18:24 PM,30,-0.08,0.97,
9,61,10/17/2014 10:19:28 PM,Dark,10/17/2014 10:19:07 PM,10/17/2014 10:19:18 PM,11,-0.16,0.80,
9,62,10/17/2014 10:20:15 PM,Dark,10/17/2014 10:19:38 PM,10/17/2014 10:20:04 PM,26,0.04,0.85,
10,63,10/17/2014 10:32:06 PM,Dark,10/17/2014 10:20:16 PM,10/17/2014 10:31:56 PM,700,-0.11,0.74,
10,64,10/17/2014 10:47:52 PM,Dark,10/17/2014 10:32:07 PM,10/17/2014 10:47:42 PM,935,0.33,1.07,
10,65,10/17/2014 10:48:25 PM,Dark,10/17/2014 10:47:53 PM,10/17/2014 10:48:15 PM,22,-0.10,0.97,
10,66,10/17/2014 10:50:15 PM,Dark,10/17/2014 10:49:52 PM,10/17/2014 10:50:04 PM,12,0.14,1.11,
11,67,10/17/2014 10:59:28 PM,Dark,10/17/2014 10:50:30 PM,10/17/2014 10:59:18 PM,528,0.11,1.22,
11,68,10/17/2014 11:02:27 PM,Dark,10/17/2014 10:59:31 PM,10/17/2014 11:02:16 PM,165,-0.27,0.95,
11,69,10/17/2014 11:04:22 PM,Dark,10/17/2014 11:03:29 PM,10/17/2014 11:04:12 PM,43,0.08,1.02,
11,70,10/17/2014 11:05:10 PM,Dark,10/17/2014 11:04:38 PM,10/17/2014 11:04:59 PM,21,-0.06,0.97,
11,71,10/17/2014 11:15:11 PM,Dark,10/17/2014 11:05:16 PM,10/17/2014 11:15:01 PM,585,-0.12,0.85,
11,72,10/17/2014 11:16:51 PM,Dark,10/17/2014 11:16:29 PM,10/17/2014 11:16:41 PM,12,0.06,0.91,
11,73,10/17/2014 11:17:39 PM,Dark,10/17/2014 11:17:01 PM,10/17/2014 11:17:28 PM,27,0.09,1.00,
