Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/17/2014 5:24:17 PM,Light,10/17/2014 5:24:04 PM,10/17/2014 5:24:06 PM,2,0.04,0.04,
1,2,10/17/2014 5:24:42 PM,Light,10/17/2014 5:24:24 PM,10/17/2014 5:24:31 PM,7,0.05,0.09,
1,3,10/17/2014 5:25:05 PM,Light,10/17/2014 5:24:51 PM,10/17/2014 5:24:55 PM,4,0.20,0.29,
1,4,10/17/2014 5:25:54 PM,Light,10/17/2014 5:25:25 PM,10/17/2014 5:25:43 PM,18,-0.36,-0.07,
1,5,10/17/2014 5:27:43 PM,Light,10/17/2014 5:27:07 PM,10/17/2014 5:27:32 PM,25,0.06,-0.01,
1,6,10/17/2014 5:29:23 PM,Light,10/17/2014 5:27:43 PM,10/17/2014 5:29:13 PM,90,-0.12,-0.12,
1,7,10/17/2014 5:32:21 PM,Light,10/17/2014 5:29:33 PM,10/17/2014 5:32:11 PM,158,0.10,-0.03,
1,8,10/17/2014 5:36:00 PM,Light,10/17/2014 5:32:33 PM,10/17/2014 5:35:49 PM,196,0.04,0.02,
1,9,10/17/2014 5:37:45 PM,Light,10/17/2014 5:37:32 PM,10/17/2014 5:37:34 PM,2,0.04,0.06,
1,10,10/17/2014 5:40:43 PM,Light,10/17/2014 5:39:37 PM,10/17/2014 5:40:31 PM,54,0.04,0.10,
1,11,10/17/2014 5:42:22 PM,Light,10/17/2014 5:41:32 PM,10/17/2014 5:42:12 PM,40,0.07,0.17,
1,12,10/17/2014 5:44:01 PM,Light,10/17/2014 5:43:26 PM,10/17/2014 5:43:50 PM,24,-0.10,0.07,
1,13,10/17/2014 5:45:30 PM,Light,10/17/2014 5:45:14 PM,10/17/2014 5:45:19 PM,5,-0.06,0.02,
1,14,10/17/2014 5:49:58 PM,Light,10/17/2014 5:49:30 PM,10/17/2014 5:49:47 PM,17,0.20,0.22,
2,15,10/17/2014 6:02:37 PM,Light,10/17/2014 6:00:58 PM,10/17/2014 6:02:26 PM,88,0.18,0.40,
2,16,10/17/2014 6:03:26 PM,Light,10/17/2014 6:03:03 PM,10/17/2014 6:03:16 PM,13,-0.06,0.35,
2,17,10/17/2014 6:20:26 PM,Light,10/17/2014 6:20:11 PM,10/17/2014 6:20:15 PM,4,-0.03,0.31,
2,18,10/17/2014 6:24:58 PM,Light,10/17/2014 6:24:31 PM,10/17/2014 6:24:47 PM,16,0.05,0.37,
3,19,10/17/2014 6:29:51 PM,Light,10/17/2014 6:29:28 PM,10/17/2014 6:29:41 PM,13,0.21,0.57,
3,20,10/17/2014 6:40:31 PM,Light,10/17/2014 6:40:15 PM,10/17/2014 6:40:20 PM,5,0.05,0.62,
3,21,10/17/2014 6:43:31 PM,Light,10/17/2014 6:42:54 PM,10/17/2014 6:43:21 PM,27,-0.10,0.52,
3,22,10/17/2014 6:56:46 PM,Light,10/17/2014 6:52:47 PM,10/17/2014 6:56:35 PM,228,0.10,0.62,
3,23,10/17/2014 6:57:57 PM,Light,10/17/2014 6:57:36 PM,10/17/2014 6:57:47 PM,11,0.23,0.85,
4,24,10/17/2014 7:01:08 PM,Dark,10/17/2014 6:59:06 PM,10/17/2014 7:00:58 PM,112,0.19,1.04,
4,25,10/17/2014 7:02:08 PM,Dark,10/17/2014 7:01:24 PM,10/17/2014 7:01:57 PM,33,-0.14,0.90,
4,26,10/17/2014 7:03:26 PM,Dark,10/17/2014 7:03:07 PM,10/17/2014 7:03:16 PM,9,-0.04,0.87,
4,27,10/17/2014 7:05:09 PM,Dark,10/17/2014 7:04:12 PM,10/17/2014 7:04:58 PM,46,-0.03,0.84,
4,28,10/17/2014 7:08:59 PM,Dark,10/17/2014 7:08:45 PM,10/17/2014 7:08:48 PM,3,0.04,0.88,
4,29,10/17/2014 7:15:50 PM,Dark,10/17/2014 7:11:34 PM,10/17/2014 7:15:40 PM,246,0.19,1.06,
4,30,10/17/2014 7:18:31 PM,Dark,10/17/2014 7:18:14 PM,10/17/2014 7:18:21 PM,7,0.13,1.20,
4,31,10/17/2014 7:21:18 PM,Dark,10/17/2014 7:18:38 PM,10/17/2014 7:21:08 PM,150,0.14,1.34,
4,32,10/17/2014 7:23:09 PM,Dark,10/17/2014 7:22:53 PM,10/17/2014 7:22:58 PM,5,0.03,1.37,
4,33,10/17/2014 7:32:53 PM,Dark,10/17/2014 7:32:36 PM,10/17/2014 7:32:42 PM,6,0.04,1.41,
5,34,10/17/2014 7:35:49 PM,Dark,10/17/2014 7:34:22 PM,10/17/2014 7:35:39 PM,77,0.05,1.46,
5,35,10/17/2014 7:37:13 PM,Dark,10/17/2014 7:35:55 PM,10/17/2014 7:37:02 PM,67,0.10,1.56,
5,36,10/17/2014 7:38:20 PM,Dark,10/17/2014 7:37:58 PM,10/17/2014 7:38:09 PM,11,0.10,1.66,
5,37,10/17/2014 7:41:38 PM,Dark,10/17/2014 7:41:15 PM,10/17/2014 7:41:28 PM,13,0.07,1.73,
5,38,10/17/2014 7:50:25 PM,Dark,10/17/2014 7:49:03 PM,10/17/2014 7:50:15 PM,72,-0.05,1.68,
5,39,10/17/2014 7:51:01 PM,Dark,10/17/2014 7:50:45 PM,10/17/2014 7:50:50 PM,5,0.03,1.71,
5,40,10/17/2014 7:51:26 PM,Dark,10/17/2014 7:51:04 PM,10/17/2014 7:51:16 PM,12,0.04,1.75,
5,41,10/17/2014 7:52:23 PM,Dark,10/17/2014 7:51:49 PM,10/17/2014 7:52:12 PM,23,0.20,1.96,
5,42,10/17/2014 7:56:57 PM,Dark,10/17/2014 7:53:17 PM,10/17/2014 7:56:47 PM,210,0.06,2.02,
5,43,10/17/2014 8:02:14 PM,Dark,10/17/2014 8:01:08 PM,10/17/2014 8:02:04 PM,56,-0.10,1.92,
5,44,10/17/2014 8:06:09 PM,Dark,10/17/2014 8:05:47 PM,10/17/2014 8:05:58 PM,11,-0.03,1.89,
5,45,10/17/2014 8:07:50 PM,Dark,10/17/2014 8:07:28 PM,10/17/2014 8:07:39 PM,11,-0.04,1.84,
6,46,10/17/2014 8:12:55 PM,Dark,10/17/2014 8:12:30 PM,10/17/2014 8:12:44 PM,14,-0.08,1.76,
6,47,10/17/2014 8:15:32 PM,Dark,10/17/2014 8:14:49 PM,10/17/2014 8:15:21 PM,32,0.19,1.95,
6,48,10/17/2014 8:18:06 PM,Dark,10/17/2014 8:15:40 PM,10/17/2014 8:17:55 PM,135,0.11,2.06,
6,49,10/17/2014 8:18:28 PM,Dark,10/17/2014 8:18:13 PM,10/17/2014 8:18:17 PM,4,0.13,2.19,
6,50,10/17/2014 8:23:43 PM,Dark,10/17/2014 8:22:59 PM,10/17/2014 8:23:32 PM,33,0.04,2.22,
6,51,10/17/2014 8:27:39 PM,Dark,10/17/2014 8:25:19 PM,10/17/2014 8:27:28 PM,129,0.13,2.35,
6,52,10/17/2014 8:29:42 PM,Dark,10/17/2014 8:29:20 PM,10/17/2014 8:29:30 PM,10,0.16,2.51,
6,53,10/17/2014 8:35:51 PM,Dark,10/17/2014 8:34:41 PM,10/17/2014 8:35:41 PM,60,0.16,2.67,
7,54,10/17/2014 8:44:05 PM,Dark,10/17/2014 8:43:20 PM,10/17/2014 8:43:55 PM,35,0.11,2.78,
7,55,10/17/2014 8:44:42 PM,Dark,10/17/2014 8:44:27 PM,10/17/2014 8:44:31 PM,4,0.18,2.97,
7,56,10/17/2014 8:47:26 PM,Dark,10/17/2014 8:46:49 PM,10/17/2014 8:47:15 PM,26,-0.11,2.86,
7,57,10/17/2014 8:53:01 PM,Dark,10/17/2014 8:52:40 PM,10/17/2014 8:52:50 PM,10,0.06,2.92,
8,58,10/17/2014 9:20:17 PM,Dark,10/17/2014 9:19:55 PM,10/17/2014 9:20:06 PM,11,-0.05,2.87,
8,59,10/17/2014 9:33:28 PM,Dark,10/17/2014 9:30:21 PM,10/17/2014 9:33:18 PM,177,0.11,2.98,
8,60,10/17/2014 9:41:34 PM,Dark,10/17/2014 9:41:17 PM,10/17/2014 9:41:24 PM,7,0.07,3.05,
8,61,10/17/2014 9:47:32 PM,Dark,10/17/2014 9:47:04 PM,10/17/2014 9:47:22 PM,18,0.08,3.13,
9,62,10/17/2014 9:54:31 PM,Dark,10/17/2014 9:52:05 PM,10/17/2014 9:54:20 PM,135,0.07,3.20,
9,63,10/17/2014 9:55:40 PM,Dark,10/17/2014 9:55:27 PM,10/17/2014 9:55:30 PM,3,0.05,3.24,
9,64,10/17/2014 9:58:39 PM,Dark,10/17/2014 9:58:01 PM,10/17/2014 9:58:28 PM,27,0.06,3.30,
9,65,10/17/2014 10:02:30 PM,Dark,10/17/2014 10:01:30 PM,10/17/2014 10:02:20 PM,50,0.10,3.40,
9,66,10/17/2014 10:03:38 PM,Dark,10/17/2014 10:03:08 PM,10/17/2014 10:03:27 PM,19,0.03,3.43,
9,67,10/17/2014 10:04:55 PM,Dark,10/17/2014 10:04:16 PM,10/17/2014 10:04:44 PM,28,0.07,3.50,
9,68,10/17/2014 10:11:32 PM,Dark,10/17/2014 10:07:15 PM,10/17/2014 10:11:21 PM,246,0.08,3.58,
9,69,10/17/2014 10:16:15 PM,Dark,10/17/2014 10:16:01 PM,10/17/2014 10:16:04 PM,3,0.12,3.70,
9,70,10/17/2014 10:20:16 PM,Dark,10/17/2014 10:19:02 PM,10/17/2014 10:20:05 PM,63,0.03,3.74,
9,71,10/17/2014 10:24:31 PM,Dark,10/17/2014 10:24:19 PM,10/17/2014 10:24:21 PM,2,-0.11,3.62,
10,72,10/17/2014 10:26:45 PM,Dark,10/17/2014 10:26:28 PM,10/17/2014 10:26:34 PM,6,0.05,3.67,
10,73,10/17/2014 10:27:45 PM,Dark,10/17/2014 10:27:31 PM,10/17/2014 10:27:35 PM,4,0.17,3.84,
10,74,10/17/2014 10:28:15 PM,Dark,10/17/2014 10:27:52 PM,10/17/2014 10:28:04 PM,12,0.03,3.88,
10,75,10/17/2014 10:37:34 PM,Dark,10/17/2014 10:33:32 PM,10/17/2014 10:37:23 PM,231,0.14,4.01,
10,76,10/17/2014 10:43:13 PM,Dark,10/17/2014 10:39:32 PM,10/17/2014 10:43:02 PM,210,0.07,4.09,
10,77,10/17/2014 10:49:57 PM,Dark,10/17/2014 10:48:36 PM,10/17/2014 10:49:46 PM,70,-0.05,4.04,
10,78,10/17/2014 10:50:55 PM,Dark,10/17/2014 10:50:26 PM,10/17/2014 10:50:45 PM,19,0.04,4.08,
10,79,10/17/2014 10:53:51 PM,Dark,10/17/2014 10:53:32 PM,10/17/2014 10:53:41 PM,9,0.10,4.19,
11,80,10/17/2014 11:00:40 PM,Dark,10/17/2014 10:58:04 PM,10/17/2014 11:00:30 PM,146,0.09,4.28,
11,81,10/17/2014 11:01:54 PM,Dark,10/17/2014 11:00:50 PM,10/17/2014 11:01:43 PM,53,0.05,4.32,
11,82,10/17/2014 11:04:48 PM,Dark,10/17/2014 11:04:22 PM,10/17/2014 11:04:37 PM,15,-0.07,4.26,
11,83,10/17/2014 11:05:39 PM,Dark,10/17/2014 11:05:21 PM,10/17/2014 11:05:28 PM,7,-0.05,4.21,
12,84,10/17/2014 11:39:08 PM,Dark,10/17/2014 11:38:47 PM,10/17/2014 11:38:57 PM,10,0.09,4.30,
12,85,10/17/2014 11:46:17 PM,Dark,10/17/2014 11:46:01 PM,10/17/2014 11:46:06 PM,5,0.12,4.42,
12,86,10/17/2014 11:47:56 PM,Dark,10/17/2014 11:47:37 PM,10/17/2014 11:47:45 PM,8,0.09,4.52,
14,87,10/18/2014 12:41:15 AM,Dark,10/18/2014 12:39:54 AM,10/18/2014 12:41:04 AM,70,0.04,4.55,
15,88,10/18/2014 1:35:06 AM,Dark,10/18/2014 1:28:26 AM,10/18/2014 1:34:56 AM,390,0.24,4.79,
15,89,10/18/2014 1:40:35 AM,Dark,10/18/2014 1:39:08 AM,10/18/2014 1:40:25 AM,77,0.17,4.96,
15,90,10/18/2014 1:43:49 AM,Dark,10/18/2014 1:43:35 AM,10/18/2014 1:43:39 AM,4,0.03,4.99,
15,91,10/18/2014 1:44:37 AM,Dark,10/18/2014 1:44:19 AM,10/18/2014 1:44:26 AM,7,-0.04,4.95,
16,92,10/18/2014 1:53:17 AM,Dark,10/18/2014 1:50:19 AM,10/18/2014 1:53:06 AM,167,0.11,5.06,
18,93,10/18/2014 3:02:20 AM,Dark,10/18/2014 3:02:01 AM,10/18/2014 3:02:10 AM,9,-0.24,4.81,
18,94,10/18/2014 3:06:02 AM,Dark,10/18/2014 3:05:49 AM,10/18/2014 3:05:51 AM,2,0.13,4.94,
18,95,10/18/2014 3:22:24 AM,Dark,10/18/2014 3:22:10 AM,10/18/2014 3:22:14 AM,4,-0.12,4.82,
19,96,10/18/2014 3:49:34 AM,Dark,10/18/2014 3:49:19 AM,10/18/2014 3:49:23 AM,4,0.17,4.99,
19,97,10/18/2014 3:54:49 AM,Dark,10/18/2014 3:54:32 AM,10/18/2014 3:54:38 AM,6,0.04,5.02,
19,98,10/18/2014 3:56:06 AM,Dark,10/18/2014 3:55:48 AM,10/18/2014 3:55:55 AM,7,-0.06,4.97,
19,99,10/18/2014 4:04:56 AM,Dark,10/18/2014 4:04:33 AM,10/18/2014 4:04:45 AM,12,-0.08,4.89,
20,100,10/18/2014 4:09:03 AM,Dark,10/18/2014 4:06:03 AM,10/18/2014 4:08:53 AM,170,0.15,5.04,
20,101,10/18/2014 4:10:29 AM,Dark,10/18/2014 4:09:13 AM,10/18/2014 4:10:18 AM,65,-0.13,4.91,
