Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/17/2014 5:29:54 PM,Light,10/17/2014 5:20:08 PM,10/17/2014 5:29:43 PM,575,0.16,0.16,
1,2,10/17/2014 5:34:32 PM,Light,10/17/2014 5:32:16 PM,10/17/2014 5:34:22 PM,126,-0.15,0.02,
1,3,10/17/2014 5:34:57 PM,Light,10/17/2014 5:34:34 PM,10/17/2014 5:34:46 PM,12,0.15,0.16,
1,4,10/17/2014 5:35:12 PM,Light,10/17/2014 5:34:58 PM,10/17/2014 5:35:02 PM,4,-0.14,0.02,
1,5,10/17/2014 5:44:01 PM,Light,10/17/2014 5:35:32 PM,10/17/2014 5:43:51 PM,499,-0.04,-0.02,
1,6,10/17/2014 5:44:27 PM,Light,10/17/2014 5:44:04 PM,10/17/2014 5:44:16 PM,12,-0.08,-0.11,
1,7,10/17/2014 5:45:05 PM,Light,10/17/2014 5:44:38 PM,10/17/2014 5:44:54 PM,16,0.06,-0.04,
1,8,10/17/2014 5:46:05 PM,Light,10/17/2014 5:45:20 PM,10/17/2014 5:45:55 PM,35,0.14,0.10,
1,9,10/17/2014 5:46:59 PM,Light,10/17/2014 5:46:43 PM,10/17/2014 5:46:48 PM,5,0.05,0.14,
1,10,10/17/2014 5:47:55 PM,Light,10/17/2014 5:47:14 PM,10/17/2014 5:47:45 PM,31,0.33,0.47,
2,11,10/17/2014 5:53:21 PM,Light,10/17/2014 5:49:50 PM,10/17/2014 5:53:10 PM,200,-0.06,0.41,
2,12,10/17/2014 5:53:49 PM,Light,10/17/2014 5:53:23 PM,10/17/2014 5:53:38 PM,15,-0.06,0.35,
2,13,10/17/2014 5:55:02 PM,Light,10/17/2014 5:54:38 PM,10/17/2014 5:54:51 PM,13,-0.11,0.24,
2,14,10/17/2014 5:55:59 PM,Light,10/17/2014 5:55:45 PM,10/17/2014 5:55:48 PM,3,0.11,0.35,
