Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/17/2014 5:29:44 PM,Light,10/17/2014 5:29:24 PM,10/17/2014 5:29:33 PM,9,-0.11,-0.11,
1,2,10/17/2014 5:30:14 PM,Light,10/17/2014 5:29:49 PM,10/17/2014 5:30:04 PM,15,-0.09,-0.20,
1,3,10/17/2014 5:31:46 PM,Light,10/17/2014 5:31:22 PM,10/17/2014 5:31:36 PM,14,-0.09,-0.29,
1,4,10/17/2014 5:32:22 PM,Light,10/17/2014 5:32:04 PM,10/17/2014 5:32:11 PM,7,-0.08,-0.37,
1,5,10/17/2014 5:42:29 PM,Light,10/17/2014 5:41:34 PM,10/17/2014 5:42:19 PM,45,-0.08,-0.45,
1,6,10/17/2014 5:43:39 PM,Light,10/17/2014 5:42:44 PM,10/17/2014 5:43:28 PM,44,-0.18,-0.63,
1,7,10/17/2014 5:43:57 PM,Light,10/17/2014 5:43:39 PM,10/17/2014 5:43:46 PM,7,-0.06,-0.69,
1,8,10/17/2014 5:44:43 PM,Light,10/17/2014 5:44:12 PM,10/17/2014 5:44:32 PM,20,-0.13,-0.82,
1,9,10/17/2014 5:45:22 PM,Light,10/17/2014 5:44:48 PM,10/17/2014 5:45:12 PM,24,0.07,-0.75,
1,10,10/17/2014 5:51:40 PM,Light,10/17/2014 5:51:23 PM,10/17/2014 5:51:30 PM,7,0.30,-0.45,
2,11,10/17/2014 5:59:25 PM,Light,10/17/2014 5:59:12 PM,10/17/2014 5:59:15 PM,3,0.15,-0.31,
2,12,10/17/2014 6:15:12 PM,Light,10/17/2014 6:14:52 PM,10/17/2014 6:15:02 PM,10,0.05,-0.26,
2,13,10/17/2014 6:17:05 PM,Light,10/17/2014 6:16:48 PM,10/17/2014 6:16:54 PM,6,0.06,-0.20,
2,14,10/17/2014 6:18:36 PM,Light,10/17/2014 6:18:10 PM,10/17/2014 6:18:25 PM,15,0.08,-0.12,
2,15,10/17/2014 6:19:52 PM,Light,10/17/2014 6:19:37 PM,10/17/2014 6:19:41 PM,4,0.03,-0.09,
2,16,10/17/2014 6:21:45 PM,Light,10/17/2014 6:19:59 PM,10/17/2014 6:21:34 PM,95,-0.04,-0.13,
2,17,10/17/2014 6:25:27 PM,Light,10/17/2014 6:23:03 PM,10/17/2014 6:25:16 PM,133,0.12,0.00,
2,18,10/17/2014 6:26:15 PM,Light,10/17/2014 6:25:47 PM,10/17/2014 6:26:05 PM,18,-0.10,-0.10,
2,19,10/17/2014 6:26:40 PM,Light,10/17/2014 6:26:21 PM,10/17/2014 6:26:29 PM,8,-0.05,-0.15,
3,20,10/17/2014 6:27:55 PM,Light,10/17/2014 6:26:46 PM,10/17/2014 6:27:44 PM,58,-0.07,-0.22,
3,21,10/17/2014 6:28:28 PM,Light,10/17/2014 6:28:10 PM,10/17/2014 6:28:17 PM,7,0.17,-0.06,
3,22,10/17/2014 6:28:48 PM,Light,10/17/2014 6:28:35 PM,10/17/2014 6:28:38 PM,3,0.16,0.10,
3,23,10/17/2014 6:29:10 PM,Light,10/17/2014 6:28:54 PM,10/17/2014 6:28:59 PM,5,0.10,0.20,
3,24,10/17/2014 6:34:26 PM,Light,10/17/2014 6:33:38 PM,10/17/2014 6:34:15 PM,37,-0.04,0.16,
3,25,10/17/2014 6:40:14 PM,Light,10/17/2014 6:39:06 PM,10/17/2014 6:40:03 PM,57,0.05,0.21,
3,26,10/17/2014 6:40:31 PM,Light,10/17/2014 6:40:19 PM,10/17/2014 6:40:21 PM,2,-0.05,0.16,
3,27,10/17/2014 6:41:40 PM,Light,10/17/2014 6:41:19 PM,10/17/2014 6:41:29 PM,10,-0.07,0.09,
3,28,10/17/2014 6:43:41 PM,Light,10/17/2014 6:43:27 PM,10/17/2014 6:43:31 PM,4,0.12,0.21,
3,29,10/17/2014 6:46:08 PM,Light,10/17/2014 6:45:43 PM,10/17/2014 6:45:58 PM,15,0.21,0.43,
3,30,10/17/2014 6:48:33 PM,Light,10/17/2014 6:48:18 PM,10/17/2014 6:48:22 PM,4,-0.11,0.32,
3,31,10/17/2014 6:52:38 PM,Light,10/17/2014 6:50:30 PM,10/17/2014 6:52:28 PM,118,0.04,0.36,
3,32,10/17/2014 6:59:48 PM,Light,10/17/2014 6:59:30 PM,10/17/2014 6:59:37 PM,7,0.04,0.40,
4,33,10/17/2014 7:01:58 PM,Dark,10/17/2014 6:59:58 PM,10/17/2014 7:01:48 PM,110,-0.40,-0.01,
