Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/17/2014 5:25:10 PM,Light,10/17/2014 5:24:12 PM,10/17/2014 5:24:59 PM,47,0.20,0.20,
1,2,10/17/2014 5:25:41 PM,Light,10/17/2014 5:25:27 PM,10/17/2014 5:25:31 PM,4,0.24,0.44,
1,3,10/17/2014 5:27:57 PM,Light,10/17/2014 5:27:33 PM,10/17/2014 5:27:47 PM,14,-0.11,0.34,
1,4,10/17/2014 5:28:47 PM,Light,10/17/2014 5:28:00 PM,10/17/2014 5:28:35 PM,35,-0.04,0.30,
1,5,10/17/2014 5:36:00 PM,Light,10/17/2014 5:35:41 PM,10/17/2014 5:35:49 PM,8,0.14,0.44,
1,6,10/17/2014 5:50:09 PM,Light,10/17/2014 5:49:24 PM,10/17/2014 5:49:59 PM,35,-0.07,0.38,
2,7,10/17/2014 6:17:08 PM,Light,10/17/2014 6:12:50 PM,10/17/2014 6:16:58 PM,248,0.17,0.54,
2,8,10/17/2014 6:24:53 PM,Light,10/17/2014 6:24:05 PM,10/17/2014 6:24:42 PM,37,0.14,0.68,
3,9,10/17/2014 6:35:05 PM,Light,10/17/2014 6:33:18 PM,10/17/2014 6:34:55 PM,97,0.03,0.71,
3,10,10/17/2014 6:42:14 PM,Light,10/17/2014 6:41:48 PM,10/17/2014 6:42:03 PM,15,0.23,0.95,
4,11,10/17/2014 7:08:21 PM,Dark,10/17/2014 7:03:57 PM,10/17/2014 7:08:10 PM,253,0.15,1.10,
4,12,10/17/2014 7:19:34 PM,Dark,10/17/2014 7:17:48 PM,10/17/2014 7:19:23 PM,95,0.06,1.16,
4,13,10/17/2014 7:29:06 PM,Dark,10/17/2014 7:27:21 PM,10/17/2014 7:28:55 PM,94,0.03,1.19,
5,14,10/17/2014 7:43:55 PM,Dark,10/17/2014 7:40:14 PM,10/17/2014 7:43:44 PM,210,0.13,1.32,
6,15,10/17/2014 8:09:24 PM,Dark,10/17/2014 8:07:05 PM,10/17/2014 8:09:13 PM,128,0.06,1.38,
6,16,10/17/2014 8:24:17 PM,Dark,10/17/2014 8:21:37 PM,10/17/2014 8:24:06 PM,149,0.04,1.42,
6,17,10/17/2014 8:27:28 PM,Dark,10/17/2014 8:24:21 PM,10/17/2014 8:27:18 PM,177,0.11,1.53,
6,18,10/17/2014 8:28:33 PM,Dark,10/17/2014 8:28:18 PM,10/17/2014 8:28:22 PM,4,-0.05,1.48,
7,19,10/17/2014 8:45:38 PM,Dark,10/17/2014 8:43:42 PM,10/17/2014 8:45:28 PM,106,0.08,1.55,
7,20,10/17/2014 8:49:18 PM,Dark,10/17/2014 8:49:04 PM,10/17/2014 8:49:08 PM,4,-0.07,1.48,
7,21,10/17/2014 8:53:05 PM,Dark,10/17/2014 8:51:11 PM,10/17/2014 8:52:54 PM,103,0.08,1.56,
