Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/17/2014 5:25:17 PM,Light,10/17/2014 5:24:08 PM,10/17/2014 5:25:07 PM,59,-0.11,-0.11,
1,2,10/17/2014 5:26:34 PM,Light,10/17/2014 5:25:40 PM,10/17/2014 5:26:23 PM,43,0.11,0.00,
1,3,10/17/2014 5:28:05 PM,Light,10/17/2014 5:26:38 PM,10/17/2014 5:27:55 PM,77,0.26,0.26,
1,4,10/17/2014 5:28:24 PM,Light,10/17/2014 5:28:08 PM,10/17/2014 5:28:14 PM,6,0.06,0.32,
1,5,10/17/2014 5:43:42 PM,Light,10/17/2014 5:43:25 PM,10/17/2014 5:43:31 PM,6,0.03,0.36,
2,6,10/17/2014 6:00:10 PM,Light,10/17/2014 5:59:50 PM,10/17/2014 6:00:00 PM,10,-0.09,0.27,
2,7,10/17/2014 6:09:03 PM,Light,10/17/2014 6:08:25 PM,10/17/2014 6:08:53 PM,28,0.22,0.49,
2,8,10/17/2014 6:12:24 PM,Light,10/17/2014 6:12:06 PM,10/17/2014 6:12:13 PM,7,-0.04,0.45,
2,9,10/17/2014 6:13:51 PM,Light,10/17/2014 6:13:29 PM,10/17/2014 6:13:41 PM,12,0.06,0.51,
2,10,10/17/2014 6:14:38 PM,Light,10/17/2014 6:14:20 PM,10/17/2014 6:14:28 PM,8,0.07,0.58,
2,11,10/17/2014 6:23:56 PM,Light,10/17/2014 6:21:07 PM,10/17/2014 6:23:46 PM,159,0.04,0.62,
2,12,10/17/2014 6:24:51 PM,Light,10/17/2014 6:24:22 PM,10/17/2014 6:24:40 PM,18,0.06,0.68,
2,13,10/17/2014 6:26:36 PM,Light,10/17/2014 6:26:06 PM,10/17/2014 6:26:26 PM,20,0.20,0.88,
3,14,10/17/2014 6:30:06 PM,Light,10/17/2014 6:29:43 PM,10/17/2014 6:29:54 PM,11,0.15,1.03,
3,15,10/17/2014 6:34:03 PM,Light,10/17/2014 6:33:43 PM,10/17/2014 6:33:52 PM,9,-0.03,1.00,
3,16,10/17/2014 6:42:50 PM,Light,10/17/2014 6:41:51 PM,10/17/2014 6:42:40 PM,49,0.18,1.18,
3,17,10/17/2014 6:43:38 PM,Light,10/17/2014 6:43:00 PM,10/17/2014 6:43:27 PM,27,-0.12,1.06,
3,18,10/17/2014 6:44:15 PM,Light,10/17/2014 6:43:48 PM,10/17/2014 6:44:05 PM,17,-0.05,1.01,
3,19,10/17/2014 6:46:19 PM,Light,10/17/2014 6:46:07 PM,10/17/2014 6:46:09 PM,2,0.05,1.07,
3,20,10/17/2014 6:52:40 PM,Light,10/17/2014 6:52:01 PM,10/17/2014 6:52:30 PM,29,-0.03,1.03,
3,21,10/17/2014 6:54:42 PM,Light,10/17/2014 6:54:17 PM,10/17/2014 6:54:31 PM,14,0.04,1.07,
3,22,10/17/2014 6:59:13 PM,Light,10/17/2014 6:58:54 PM,10/17/2014 6:59:02 PM,8,-0.16,0.91,
4,23,10/17/2014 7:03:04 PM,Dark,10/17/2014 7:00:31 PM,10/17/2014 7:02:53 PM,142,0.13,1.05,
